RESPONSE,RACE_INT,SUBJECT,AGE,GENDER,DATE,TIMESTAMP,LINE
0,black,Maya Angelou,85,female,2013-05-19,00:19:48.420,"WOW.  AND IN THE BOOK,"
0,black,Maya Angelou,85,female,2013-05-19,00:19:51.720,"THERE'S A LINE WHICH IS,  ""GOD LOVES ME."""
0,black,Maya Angelou,85,female,2013-05-19,00:19:55.490,"AND WHEN I CAME TO READ IT  TO MY THEN-MENTOR,"
0,black,Maya Angelou,85,female,2013-05-19,00:20:00.350,"THE LATE  FREDERICK WILKERSON,"
0,black,Maya Angelou,85,female,2013-05-19,00:20:25.920,THAT THIS FORCE WHICH MADE
0,black,Maya Angelou,85,female,2013-05-19,00:20:25.920,THAT THIS FORCE WHICH MADE
0,black,Maya Angelou,85,female,2013-05-19,00:20:43.890,"ANY GOOD THING,  I CAN DO IT."
0,black,Maya Angelou,85,female,2013-05-19,00:20:47.620,THAT'S WHY  I AM WHO I AM. YES.
0,black,Maya Angelou,85,female,2013-05-19,00:21:01.950,DO YOU FEEL CARRIED  BY THE ANCESTORS AS I DO?
0,black,Maya Angelou,85,female,2013-05-19,00:21:05.020,DO YOU FEEL CARRIED BY THEM?  ABSOLUTELY.
0,black,Maya Angelou,85,female,2013-05-19,00:21:18.450,DO YOU FEEL THAT  YOUR GRANDMOTHER
0,black,Maya Angelou,85,female,2013-05-19,00:21:24.990,DO YOU FEEL THAT  YOU'RE CARRIED BY THAT?
0,black,Maya Angelou,85,female,2013-05-19,00:21:24.990,DO YOU FEEL THAT  YOU'RE CARRIED BY THAT?
0,black,Maya Angelou,85,female,2013-05-19,00:21:28.950,"ABSOLUTELY,  AND I'M RESPONSIBLE TO THEM."
0,black,Maya Angelou,85,female,2013-05-19,00:21:32.190,MAYA HAS SPOKEN OFTEN  ABOUT THAT RESPONSIBILITY.
0,black,Maya Angelou,85,female,2013-05-19,00:21:34.850,LISTEN TO THIS FROM 2003.
0,black,Maya Angelou,85,female,2013-05-19,00:21:39.950,"ANY OF US,  IF WE COULD REALLY THINK OF"
0,black,Maya Angelou,85,female,2013-05-19,00:21:46.150,AND IF  PUT THEM  RIGHT IN FRONT OF US TODAY
0,black,Maya Angelou,85,female,2013-05-19,00:22:04.690,"""YOU'RE THE REASON  I CAME OVER HERE ON THAT BOAT."
0,black,Maya Angelou,85,female,2013-05-19,00:22:04.690,"""YOU'RE THE REASON  I CAME OVER HERE ON THAT BOAT."
0,black,Maya Angelou,85,female,2013-05-19,00:22:07.320,YOU'RE THE REASON  I STOOD ON THE AUCTION BLOCK.
0,black,Maya Angelou,85,female,2013-05-19,00:22:07.320,YOU'RE THE REASON  I STOOD ON THE AUCTION BLOCK.
0,black,Maya Angelou,85,female,2013-05-19,00:22:11.790,"YOU'RE THE R I STUCK IT SO  THAT YOU COULD EXIST."""
0,black,Maya Angelou,85,female,2013-05-19,00:22:11.790,"YOU'RE THE R I STUCK IT SO  THAT YOU COULD EXIST."""
0,black,Maya Angelou,85,female,2013-05-19,00:22:23.150,"I STAND ON THE STAGE  IN FRONT OF 10,000 PEOPLE,"
0,black,Maya Angelou,85,female,2013-05-19,00:22:25.390,MY GREAT GRANDMOTHER  STANDS THERE WITH ME.
0,black,Maya Angelou,85,female,2013-05-19,00:22:28.920,"THAT'S THE LINE IN THE POEM,  ""GRANDMOTHERS,"""
0,black,Maya Angelou,85,female,2013-05-19,00:22:28.920,"THAT'S THE LINE IN THE POEM,  ""GRANDMOTHERS,"""
0,black,Maya Angelou,85,female,2013-05-19,00:22:28.920,"THAT'S THE LINE IN THE POEM,  ""GRANDMOTHERS,"""
0,black,Maya Angelou,85,female,2013-05-19,00:22:30.390,THAT YOU WROTE   ONE OF MY FAVORITES.
0,black,Maya Angelou,85,female,2013-05-19,00:22:33.320,"""I STAND AS TEN THOUSAND.""  ""I STAND AS TEN THOUSAND."""
0,black,Maya Angelou,85,female,2013-05-19,00:22:33.320,"""I STAND AS TEN THOUSAND.""  ""I STAND AS TEN THOUSAND."""
0,black,Maya Angelou,85,female,2013-05-19,00:22:37.790,I USE THAT LINE  FOR MYSELF INTERNALLY
0,black,Maya Angelou,85,female,2013-05-19,00:22:41.150,"YES, BECAUSE  THAT'S WHO YOU ARE."
0,black,Maya Angelou,85,female,2013-05-19,00:22:42.850,I'VE RECITED THAT TO MYSELF  MANY TIMES.
0,black,Maya Angelou,85,female,2013-05-19,00:22:45.590,"""I COME AS ONE,  BUT I STAND AS TEN THOUSAND."""
0,black,Maya Angelou,85,female,2013-05-19,00:22:46.620,THAT'S IT.  YEAH.
0,black,Maya Angelou,85,female,2013-05-19,00:22:49.490,THE FORCE OF THAT.  THAT'S IT.
0,black,Maya Angelou,85,female,2013-05-19,00:22:49.490,THE FORCE OF THAT.  THAT'S IT.
0,black,Maya Angelou,85,female,2013-05-19,00:22:49.490,THE FORCE OF THAT.  THAT'S IT.
0,black,Maya Angelou,85,female,2013-05-19,00:22:50.590,"YES, MA'AM.  THE FORCE OF THAT."
0,black,Maya Angelou,85,female,2013-05-19,00:22:50.590,"YES, MA'AM.  THE FORCE OF THAT."
0,black,Maya Angelou,85,female,2013-05-19,00:22:52.290,TO KNOW THAT  NONE OF US ARE ALONE.
0,black,Maya Angelou,85,female,2013-05-19,00:22:57.350,ALREADY.  THANK THE LORD.
0,black,Maya Angelou,85,female,2013-05-19,00:22:57.350,ALREADY.  THANK THE LORD.
0,black,Maya Angelou,85,female,2013-05-19,00:23:09.590,AND THEN THEY  QUOTE ME THROUGH YOU AND ALL.
0,black,Maya Angelou,85,female,2013-05-19,00:23:09.590,AND THEN THEY  QUOTE ME THROUGH YOU AND ALL.
0,black,Maya Angelou,85,female,2013-05-19,00:23:09.590,AND THEN THEY  QUOTE ME THROUGH YOU AND ALL.
0,black,Maya Angelou,85,female,2013-05-19,00:23:10.920,WHAT DO YOU THINK IS
0,black,Maya Angelou,85,female,2013-05-19,00:23:13.390,THE BEST PCE OF ADVICE  YOU'VE GIVEN?
0,black,Maya Angelou,85,female,2013-05-19,00:23:48.850,"ON THE ""OPRAH"" SHOW  OVER ALL THESE YEARS,"
0,black,Maya Angelou,85,female,2013-05-19,00:23:48.850,"ON THE ""OPRAH"" SHOW  OVER ALL THESE YEARS,"
0,black,Maya Angelou,85,female,2013-05-19,00:23:51.250,"AND OF ALL THE LESSONS  I'VE LEARNED IN MY LIFE,"
0,black,Maya Angelou,85,female,2013-05-19,00:23:55.020,"THIS ONE'S AT THE VERY TOP  OF MY ""MAYA LIST."""
0,black,Maya Angelou,85,female,2013-05-19,00:23:55.020,"THIS ONE'S AT THE VERY TOP  OF MY ""MAYA LIST."""
0,black,Maya Angelou,85,female,2013-05-19,00:23:58.320,"WHEN PEOPLE SHOW YOU  WHO THEY ARE,"
0,black,Maya Angelou,85,female,2013-05-19,00:24:00.090,BELIEVE THEM.  Angelou: YES.
0,black,Maya Angelou,85,female,2013-05-19,00:24:16.590,BELIEVE THEM   THEY KNOW THEMSELVES
0,black,Maya Angelou,85,female,2013-05-19,00:24:16.590,BELIEVE THEM   THEY KNOW THEMSELVES
0,black,Maya Angelou,85,female,2013-05-19,00:24:16.590,BELIEVE THEM   THEY KNOW THEMSELVES
0,black,Maya Angelou,85,female,2013-05-19,00:24:18.950,MUCH BETTER THAN YOU DO.  MM-HMM.
0,black,Maya Angelou,85,female,2013-05-19,00:24:23.190,"I INTERVIEWED YOU  FOR THE MAGAZINE,"
0,black,Maya Angelou,85,female,2013-05-19,00:24:28.150,"AND AT THE TIME, YOU ANSWERED,  ""WELL, I'M EN ROUTE."""
0,black,Maya Angelou,85,female,2013-05-19,00:24:29.350,THAT'S TRUE.
0,black,Maya Angelou,85,female,2013-05-19,00:24:30.650,AND HOW WOULD YOU  ANSWER THAT NOW?
0,black,Maya Angelou,85,female,2013-05-19,00:24:33.750,I'M FURTHER ALONG  THAN I WAS.
0,black,Maya Angelou,85,female,2013-05-19,00:24:46.050,AND I'M GRATEFUL FOR THAT.
0,black,Maya Angelou,85,female,2013-05-19,00:24:53.950,"MM-HMM.  NOW, THAT'S A LOT."
0,black,Maya Angelou,85,female,2013-05-19,00:24:55.750,"WHOA, THAT'S A LOT."
0,black,Maya Angelou,85,female,2013-05-19,00:25:00.890,"WHAT DO YOU THINK  THAT YOU, MAYA ANGELOU"
0,black,Maya Angelou,85,female,2013-05-19,00:25:00.890,"WHAT DO YOU THINK  THAT YOU, MAYA ANGELOU"
0,black,Maya Angelou,85,female,2013-05-19,00:25:04.550,AND THEN THEY  QUOTE ME THROUGH YOU AND ALL.
0,black,Maya Angelou,85,female,2013-05-19,00:25:04.550,AND THEN THEY  QUOTE ME THROUGH YOU AND ALL.
0,black,Maya Angelou,85,female,2013-05-19,00:25:04.550,AND THEN THEY  QUOTE ME THROUGH YOU AND ALL.
0,black,Maya Angelou,85,female,2013-05-19,00:25:06.090,WHAT DO YOU THINK IS
0,black,Maya Angelou,85,female,2013-05-19,00:25:08.790,THE BEST PCE OF ADVICE  YOU'VE GIVEN?
0,black,Maya Angelou,85,female,2013-05-19,00:25:15.590,"WELL, I'M THINKING THAT"
0,black,Maya Angelou,85,female,2013-05-19,00:25:15.590,"WELL, I'M THINKING THAT"
0,black,Maya Angelou,85,female,2013-05-19,00:25:19.720,"THE BEST ADVICE  I'VE EVER GIVEN, I HOPE,"
0,black,Maya Angelou,85,female,2013-05-19,00:25:23.220,WAS THAT  WHICH I GAVE TO MY SON
0,black,Maya Angelou,85,female,2013-05-19,00:25:38.520,I TOLD HIM TWO THINGS.
0,black,Maya Angelou,85,female,2013-05-19,00:25:53.520,THERE'S A PLACE IN YOU  THAT YOU MUST KEEP INVIOLATE.
0,black,Maya Angelou,85,female,2013-05-19,00:25:53.520,THERE'S A PLACE IN YOU  THAT YOU MUST KEEP INVIOLATE.
0,black,Maya Angelou,85,female,2013-05-19,00:25:59.890,SO THAT  NOBODY HAS THE RIGHT TO
0,black,Maya Angelou,85,female,2013-05-19,00:25:59.890,SO THAT  NOBODY HAS THE RIGHT TO
0,black,Maya Angelou,85,female,2013-05-19,00:26:08.850,BECAUSE THAT MAY BE  THE PLACE YOU GO TO
0,black,Maya Angelou,85,female,2013-05-19,00:26:08.850,BECAUSE THAT MAY BE  THE PLACE YOU GO TO
0,black,Maya Angelou,85,female,2013-05-19,00:26:12.250,"YOU HAVE TO HAVE  A PLACE THAT YOU SAY,"
0,black,Maya Angelou,85,female,2013-05-19,00:26:22.290,AND THAT'S ONE I TOLD YOU  25 YEARS AGO.
0,black,Maya Angelou,85,female,2013-05-19,00:26:31.620,BECAUSE THAT PLACE  HAS TO REMAIN CLEAN AND CLEAR.
0,black,Maya Angelou,85,female,2013-05-19,00:26:33.520,AND THAT HAS TO BE  A PLACE WITHIN YOURSELF.
0,black,Maya Angelou,85,female,2013-05-19,00:26:35.990,THAT IS THE BEST ADVICE.
0,black,Maya Angelou,85,female,2013-05-19,00:26:35.990,THAT IS THE BEST ADVICE.
0,black,Maya Angelou,85,female,2013-05-19,00:26:39.690,"""WHEN PEOPLE SHOW YOU  WHO THEY ARE, BELIEVE THEM."""
0,black,Maya Angelou,85,female,2013-05-19,00:26:39.690,"""WHEN PEOPLE SHOW YOU  WHO THEY ARE, BELIEVE THEM."""
0,black,Maya Angelou,85,female,2013-05-19,00:26:41.150,THAT'S ALSO VERY GOOD.
0,black,Maya Angelou,85,female,2013-05-19,00:26:46.020,BUT NOTHING TOPS  HAVING THE PLACE INSIDE YOURSELF
0,black,Maya Angelou,85,female,2013-05-19,00:26:48.890,THAT NOBODY ELSE  HAS A RIGHT TO INVADE.
0,black,Maya Angelou,85,female,2013-05-19,00:26:55.250,"AND WHEN THE PERSON COMES  WITH RUDE LANGUAGE TO YOU,"
0,black,Maya Angelou,85,female,2013-05-19,00:27:11.950,WHAT IS THE BEST PCE OF ADVICE  YOU'VE EVER GOTTEN?
0,black,Maya Angelou,85,female,2013-05-19,00:27:14.150,"MM, SO MANY GOOD THINGS."
0,black,Maya Angelou,85,female,2013-05-19,00:27:22.990,I GUESS THE GREATEST ADVICE  IS TO FORGIVE.
0,black,Maya Angelou,85,female,2013-05-19,00:27:31.350,"I'VE TRIED TO  LET PEOPLE KNOW ON THE SHOW,"
0,black,Maya Angelou,85,female,2013-05-19,00:27:33.920,"AS YOU HAVE TAUGHT ME  OVER THE YEARS THAT,"
0,black,Maya Angelou,85,female,2013-05-19,00:27:33.920,"AS YOU HAVE TAUGHT ME  OVER THE YEARS THAT,"
0,black,Maya Angelou,85,female,2013-05-19,00:27:38.090,YOU WANT TO SIT DOWN  AND INVITE THEM TO YOUR TABLE.
0,black,Maya Angelou,85,female,2013-05-19,00:27:58.990,"YEAH, THAT'S ONE OF  THE GREAT LESSONS"
0,black,Maya Angelou,85,female,2013-05-19,00:27:58.990,"YEAH, THAT'S ONE OF  THE GREAT LESSONS"
0,black,Maya Angelou,85,female,2013-05-19,00:28:00.420,"THAT YOU'VE TAUGHT ME,  TOO."
0,black,Maya Angelou,85,female,2013-05-19,00:28:02.820,YOU'VE GOT TO BE WILLING TO  TAKE CARE OF THIS FIRST.
0,black,Maya Angelou,85,female,2013-05-19,00:28:04.720,"YES, MA'AM.  THEN YOU HAVE ENOUGH"
0,black,Maya Angelou,85,female,2013-05-19,00:28:26.420,"""AFTER READING 'I KNOW WHY  THE CAGED BIRD SINGS,'"
0,black,Maya Angelou,85,female,2013-05-19,00:28:29.390,"""AND FROM THAT MOMENT,  I WAS INTRODUCED TO"
0,black,Maya Angelou,85,female,2013-05-19,00:28:51.890,"""THE WAY THAT YOU DID."
0,black,Maya Angelou,85,female,2013-05-19,00:29:52.450,I LOVE THAT.
0,black,Maya Angelou,85,female,2013-05-19,00:29:55.620,THERE IS NO PLACE  THAT GOD IS NOT.
0,black,Maya Angelou,85,female,2013-05-19,00:29:55.620,THERE IS NO PLACE  THAT GOD IS NOT.
0,black,Maya Angelou,85,female,2013-05-19,00:29:59.390,"IN THE PRISON,"
0,black,Maya Angelou,85,female,2013-05-19,00:30:02.520,IN THE CHOIR LOFT.
0,black,Maya Angelou,85,female,2013-05-19,00:30:07.090,"ON MY KNEES,  GOD IS RIGHT THERE."
0,black,Maya Angelou,85,female,2013-05-19,00:30:11.150,ARE THERE MANY WAYS  TO GET TO HIM?
0,black,Maya Angelou,85,female,2013-05-19,00:30:15.990,"I THINK SO, AS MANY WAYS  AS THERE ARE, ABSOLUTELY."
0,black,Maya Angelou,85,female,2013-05-19,00:30:15.990,"I THINK SO, AS MANY WAYS  AS THERE ARE, ABSOLUTELY."
0,black,Maya Angelou,85,female,2013-05-19,00:30:19.690,"LIKE THE WAY,  THE HIGHWAYS THAT GO TO ROME,"
0,black,Maya Angelou,85,female,2013-05-19,00:30:19.690,"LIKE THE WAY,  THE HIGHWAYS THAT GO TO ROME,"
0,black,Maya Angelou,85,female,2013-05-19,00:30:19.690,"LIKE THE WAY,  THE HIGHWAYS THAT GO TO ROME,"
0,black,Maya Angelou,85,female,2013-05-19,00:30:30.690,THAT'S ALL.  YOU GO BACK TO ALL?
0,black,Maya Angelou,85,female,2013-05-19,00:30:38.350,IT'S JUST ANOTHER WAY  OF BEING IN THE ALL.
0,black,Maya Angelou,85,female,2013-05-19,00:30:41.720,'CAUSE YOU'RE  THE FIRST PERSON
0,black,Maya Angelou,85,female,2013-05-19,00:30:44.150,THAT SAID TO ME  IN A WAY I REALLY GOT
0,black,Maya Angelou,85,female,2013-05-19,00:30:46.490,THAT THERE ARE  AS MANY LEVELS
0,black,Maya Angelou,85,female,2013-05-19,00:30:46.490,THAT THERE ARE  AS MANY LEVELS
0,black,Maya Angelou,85,female,2013-05-19,00:30:49.220,YOU SAID THAT EVERYBODY THINKS  THAT THERE'S JUST ONE WAY.
0,black,Maya Angelou,85,female,2013-05-19,00:30:49.220,YOU SAID THAT EVERYBODY THINKS  THAT THERE'S JUST ONE WAY.
0,black,Maya Angelou,85,female,2013-05-19,00:30:49.220,YOU SAID THAT EVERYBODY THINKS  THAT THERE'S JUST ONE WAY.
0,black,Maya Angelou,85,female,2013-05-19,00:30:49.220,YOU SAID THAT EVERYBODY THINKS  THAT THERE'S JUST ONE WAY.
0,black,Maya Angelou,85,female,2013-05-19,00:30:50.620,THERE'S NOT JUST ONE GATE.
0,black,Maya Angelou,85,female,2013-05-19,00:30:52.550,THERE ARE AS MANY GATES  AS THERE ARE PEOPLE.
0,black,Maya Angelou,85,female,2013-05-19,00:30:52.550,THERE ARE AS MANY GATES  AS THERE ARE PEOPLE.
0,black,Maya Angelou,85,female,2013-05-19,00:30:54.220,THERE ARE AS MANY GATES  AS ARE PEOPLE.
0,black,Maya Angelou,85,female,2013-05-19,00:30:56.250,"AND THEN  DR. EBEN ALEXANDER'S BOOK,"
0,black,Maya Angelou,85,female,2013-05-19,00:31:01.690,"HE TALKS ABOUT ALL OF  THE DIFFERENT, MULTIPLE LEVELS."
0,black,Maya Angelou,85,female,2013-05-19,00:31:04.450,"I LOVE THAT BOOK,  BY THE WAY."
0,black,Maya Angelou,85,female,2013-05-19,00:31:04.450,"I LOVE THAT BOOK,  BY THE WAY."
0,black,Maya Angelou,85,female,2013-05-19,00:31:08.150,"AND THEN TO FIND  AND TO SEE HIM ON ""SUPER SOUL"""
0,black,Maya Angelou,85,female,2013-05-19,00:31:12.820,WHAT DO YOU CALL  THE SOUL?
0,black,Maya Angelou,85,female,2013-05-19,00:31:17.390,WHAT IS THE SOUL?
0,black,Maya Angelou,85,female,2013-05-19,00:31:20.520,THE SOUL IS THE SPIRIT
0,black,Maya Angelou,85,female,2013-05-19,00:31:20.520,THE SOUL IS THE SPIRIT
0,black,Maya Angelou,85,female,2013-05-19,00:31:29.090,AND THAT SPIRIT  THEN USES ITSELF
0,black,Maya Angelou,85,female,2013-05-19,00:31:29.090,AND THAT SPIRIT  THEN USES ITSELF
0,black,Maya Angelou,85,female,2013-05-19,00:31:31.790,TO CREATE THE BLUES
0,black,Maya Angelou,85,female,2013-05-19,00:31:40.650,"IT'S THAT SPIRIT  THAT LONGS,"
0,black,Maya Angelou,85,female,2013-05-19,00:31:40.650,"IT'S THAT SPIRIT  THAT LONGS,"
0,black,Maya Angelou,85,female,2013-05-19,00:31:42.190,"THAT SAYS,"
0,black,Maya Angelou,85,female,2013-05-19,00:31:54.020,"""WHETHER THE POETRY IS  THE POETRY OF NIKKI GIOVANNI,"
0,black,Maya Angelou,85,female,2013-05-19,00:31:54.020,"""WHETHER THE POETRY IS  THE POETRY OF NIKKI GIOVANNI,"
0,black,Maya Angelou,85,female,2013-05-19,00:32:05.190,THE POETRY.
0,black,Maya Angelou,85,female,2013-05-19,00:32:14.450,"NOT FACTS, BECAUSE  FACTS CAN OBSCURE THE TRUTH."
0,black,Maya Angelou,85,female,2013-05-19,00:32:17.850,"THE PLACES WHERE,  THE PEOPLE WHO,"
0,black,Maya Angelou,85,female,2013-05-19,00:32:17.850,"THE PLACES WHERE,  THE PEOPLE WHO,"
0,black,Maya Angelou,85,female,2013-05-19,00:32:19.190,"TIMES WHEN,  THE REASONS WHY,"
0,black,Maya Angelou,85,female,2013-05-19,00:32:22.690,NEVER GETTING TO  THE TRUTH.
0,black,Maya Angelou,85,female,2013-05-19,00:32:25.990,"SO, I WANT TO  TELL THE TRUTH IN MY WORK."
0,black,Maya Angelou,85,female,2013-05-19,00:32:36.750,AND HE SAID THAT ART IS  ANOTHER FORM OF PRAYER.
0,black,Maya Angelou,85,female,2013-05-19,00:32:39.720,"YEAH, YOU SEE THAT, TOO?  EXACTLY."
0,black,Maya Angelou,85,female,2013-05-19,00:32:41.950,THAT'S WHY  YOU TRY YOUR BEST
0,black,Maya Angelou,85,female,2013-05-19,00:32:44.290,"TO SAY THE RIGHT THING,  THE TRUE THING."
0,black,Maya Angelou,85,female,2013-05-19,00:32:44.290,"TO SAY THE RIGHT THING,  THE TRUE THING."
0,black,Maya Angelou,85,female,2013-05-19,00:32:44.290,"TO SAY THE RIGHT THING,  THE TRUE THING."
0,black,Maya Angelou,85,female,2013-05-19,00:32:44.290,"TO SAY THE RIGHT THING,  THE TRUE THING."
0,black,Maya Angelou,85,female,2013-05-19,00:32:45.720,MM-HMM.  THE GOOD THING.
0,black,Maya Angelou,85,female,2013-05-19,00:32:45.720,MM-HMM.  THE GOOD THING.
0,black,Maya Angelou,85,female,2013-05-19,00:33:10.620,ALL IT DOES  IS SHOW YOU HOW TO GET THERE.
0,black,Maya Angelou,85,female,2013-05-19,00:33:25.620,A GREAT RESPONSE  TO THIS QUESTION.
0,black,Maya Angelou,85,female,2013-05-19,00:33:36.320,THAT INSPIRED A NATION.
0,black,Maya Angelou,85,female,2013-05-19,00:33:40.320,LIFT UP YOUR EYES  UPON THIS DAY BREAKING FOR YOU.
0,black,Maya Angelou,85,female,2013-05-19,00:33:42.950,GIVE BIRTH AGAIN TO THE DREAM.
0,black,Maya Angelou,85,female,2013-05-19,00:33:54.550,WHY YOU KNOW  THE CAGED BIRD SINGS.
0,black,Maya Angelou,85,female,2013-05-19,00:33:58.450,THE CAGED BIRD SINGS  BECAUSE IT MUST.
0,black,Maya Angelou,85,female,2013-05-19,00:34:10.420,"SOMETIMES, THE MELODY  ARRIVED AT IN THE CAGE"
0,black,Maya Angelou,85,female,2013-05-19,00:34:10.420,"SOMETIMES, THE MELODY  ARRIVED AT IN THE CAGE"
0,black,Maya Angelou,85,female,2013-05-19,00:34:22.150,THAN THE MELODY ARRIVED AT
0,black,Maya Angelou,85,female,2013-05-19,00:34:22.150,THAN THE MELODY ARRIVED AT
0,black,Maya Angelou,85,female,2013-05-19,00:34:24.890,BY THE BIRD  WHO'S ON THE LOOSE.
0,black,Maya Angelou,85,female,2013-05-19,00:34:24.890,BY THE BIRD  WHO'S ON THE LOOSE.
0,black,Maya Angelou,85,female,2013-05-19,00:34:29.990,THE CAGED BIRD  SINGS WITH A FEARFUL TRILL.
0,black,Maya Angelou,85,female,2013-05-19,00:34:34.150,"ITS SONG IS HEARD  ON THE DISTANT HILL,"
0,black,Maya Angelou,85,female,2013-05-19,00:34:36.750,FOR THE CAGED BIRD  SINGS OF FREEDOM.
0,black,Maya Angelou,85,female,2013-05-19,00:34:42.120,"AND SO, THERE'S SOMETHING  UNIVERSAL ABOUT THAT SONG,"
0,black,Maya Angelou,85,female,2013-05-19,00:34:42.120,"AND SO, THERE'S SOMETHING  UNIVERSAL ABOUT THAT SONG,"
0,black,Maya Angelou,85,female,2013-05-19,00:34:51.350,"""OH, YES, OH, LORD,  LET THAT BIRD OUT."""
0,black,Maya Angelou,85,female,2013-05-19,00:35:29.250,"THERE HAVE BEEN TIMES  YOU'VE SAID TO ME,"
0,black,Maya Angelou,85,female,2013-05-19,00:35:35.420,IT CHANGES THINGS.
0,black,Maya Angelou,85,female,2013-05-19,00:35:39.420,AND I THANK GOD FOR THAT.
0,black,Maya Angelou,85,female,2013-05-19,00:35:39.420,AND I THANK GOD FOR THAT.
0,black,Maya Angelou,85,female,2013-05-19,00:35:41.120,"I KNOW THAT, WHEN I PRAY,"
0,black,Maya Angelou,85,female,2013-05-19,00:35:48.220,"NOT JUST TO THE PERSON  OR PERSONS FOR WHOM I'M PRAYING,"
0,black,Maya Angelou,85,female,2013-05-19,00:35:56.490,I'M GRATEFUL  THAT I'M HEARD.
0,black,Maya Angelou,85,female,2013-05-19,00:36:01.790,THAT'S IT.
0,black,Maya Angelou,85,female,2013-05-19,00:36:13.150,"THAT IS TO SAY,"
0,black,Maya Angelou,85,female,2013-05-19,00:36:22.820,THAT'S FINE.
0,black,Maya Angelou,85,female,2013-05-19,00:36:49.720,"IT IS HUMAN, I THINK"
0,black,Maya Angelou,85,female,2013-05-19,00:36:51.950,"IT'S UNFORTUNATE,  BUT THERE WE ARE."
0,black,Maya Angelou,85,female,2013-05-19,00:37:00.990,"AND SO, FOR THAT MOMENT,"
0,black,Maya Angelou,85,female,2013-05-19,00:37:09.220,"BUT AS SOON AS  I MAKE THE STATEMENT,"
0,black,Maya Angelou,85,female,2013-05-19,00:37:14.590,I THANK YOU.  I'M FINE.
0,black,Maya Angelou,85,female,2013-05-19,00:37:17.420,AND I USE THAT PHRASE   I USE THAT TO CALM MYSELF.
0,black,Maya Angelou,85,female,2013-05-19,00:37:17.420,AND I USE THAT PHRASE   I USE THAT TO CALM MYSELF.
0,black,Maya Angelou,85,female,2013-05-19,00:37:20.390,THAT IS MY LIVING MANTRA  FOR MYSELF.
0,black,Maya Angelou,85,female,2013-05-19,00:37:32.520,"THE ALL IS PLEASED,  'CAUSE IT KNOWS THAT"
0,black,Maya Angelou,85,female,2013-05-19,00:37:32.520,"THE ALL IS PLEASED,  'CAUSE IT KNOWS THAT"
0,black,Maya Angelou,85,female,2013-05-19,00:37:36.620,YOU KNOW THAT YOUR GOOD TIMES  WERE BECAUSE OF IT.
0,black,Maya Angelou,85,female,2013-05-19,00:37:38.420,"YES, THAT'S RIGHT."
0,black,Maya Angelou,85,female,2013-05-19,00:37:41.350,THANK YOU.
0,black,Maya Angelou,85,female,2013-05-19,00:37:50.450,"I KNOW FOR SURE  THAT LOVE SAVES ME,"
0,black,Maya Angelou,85,female,2013-05-19,00:37:53.750,AND THAT IT IS HERE  TO SAVE US ALL.
0,black,Maya Angelou,85,female,2013-05-19,00:38:02.150,IT'S MORE CLOSE TO US  THAN AIR.
0,black,Maya Angelou,85,female,2013-05-19,00:38:09.690,MORE  MORE LOUD TO US  THAN HEARING.
0,black,Maya Angelou,85,female,2013-05-19,00:38:16.290,I KNOW THAT  WE CAN SIT IN IT.
0,black,Maya Angelou,85,female,2013-05-19,00:38:22.050,"AND YOU KNOW BY THAT,  I DON'T MEAN MUSH, OR ANY"
0,black,Maya Angelou,85,female,2013-05-19,00:38:33.590,IT CAN RAISE THE DEAD.
0,black,Maya Angelou,85,female,2013-05-19,00:38:37.250,"IT CAN RAISE THE DEAD?  YES, MA'AM."
0,black,Maya Angelou,85,female,2013-05-19,00:38:53.750,"WELL, THAT'S WHAT  YOU'VE GIVEN TO ME, ALWAYS."
0,black,Maya Angelou,85,female,2013-05-19,00:38:54.850,"I THANK YOU, MY DARLING.  I LOVE YOU."
0,black,Maya Angelou,85,female,2013-05-19,00:38:58.390,[ LAUGHS ]  THANK YOU.
0,black,Maya Angelou,85,female,2013-05-19,00:39:09.190,SHE WAS ONLY  THE SECOND POET IN HISTORY
0,black,Maya Angelou,85,female,2013-05-19,00:39:14.690,THE FIRST BEING ROBERT FROST  IN 1961.
0,black,Maya Angelou,85,female,2013-05-19,00:39:17.420,I CAN THINK OF NO BETTER WAY  TO END TODAY'S SHOW
0,black,Maya Angelou,85,female,2013-05-19,00:39:19.990,THAN WITH SOME OF MAYA'S  PROFOUND WORDS
0,black,Maya Angelou,85,female,2013-05-19,00:39:23.020,"FROM ""ON THE PULSE OF MORNING."""
0,black,Maya Angelou,85,female,2013-05-19,00:39:29.450,"""FOR THIS BRIGHT MORNING  DAWNING FOR YOU."
0,black,Maya Angelou,85,female,2013-05-19,00:39:43.650,"""LIFT UP YOUR EYES  UPON THIS DAY BREAKING FOR YOU."
0,black,Maya Angelou,85,female,2013-05-19,00:39:46.150,"""GIVE BIRTH AGAIN TO THE DREAM."
0,black,Maya Angelou,85,female,2013-05-19,00:39:51.590,"""TAKE IT  INTO THE PALMS OF YOUR HANDS,"
0,black,Maya Angelou,85,female,2013-05-19,00:39:55.520,"""MOLD IT INTO THE SHAPE  OF YOUR MOST PRIVATE NEED."
0,black,Maya Angelou,85,female,2013-05-19,00:39:59.350,"""SCULPT IT INTO THE IMAGE  OF YOUR MOST PUBLIC SELF."
0,black,Maya Angelou,85,female,2013-05-19,00:40:20.350,"""HERE, ON THE PULSE  OF THIS FINE DAY,"
